timestamp,pic index,text,frame_path
2024-01-24-01:34:05,1,Image size: 8.1MB Timestamp: 067:0459 (2024-01-24-01:34:05 UTC) GES Tne 0: 9P6-0 Candee | No GP postion | ‘Gomwersion e611 fos: | Garren image 82 £12807 | LR Kemet 712807 | Slenter $0 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0170.jpg
2024-01-24-01:34:06,1,Image size: 8.2MB Timestamp: 068:2509 (2024-01-24-01:34:06 UTC) GBS Tne 0: 976-0 Clandes' 4 | No GP postion | ‘Gomwersion e611 fos: | Garren imap 042 812807 | UR Kea 712807 | Slenter SE Gant: Gane 140.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0178.jpg
2024-01-24-01:34:07,1,Image size: 8.2MB Timestamp: 069:4473 (2024-01-24-01:34:07 UTC) GBS Tne 0.99760 Chane 3 | No GP postion | ‘Gomwerdion e611 fos: | Garren images: 15 £12807 | LM Kea 712807 | Slentes S32 Gan: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0184.jpg
2024-01-24-01:34:08,1,Image size: 8.9MB Timestamp: 070:6488 (2024-01-24-01:34:08 UTC) GBS Tne 0: 976-0 Candee 3 | No GP postion | ‘Gomwercion ite61 fos: | Garrent ima 16 F 12807 | UL Keka 712807 | Slenter 93 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0192.jpg
2024-01-24-01:34:11,1,Image size: 8.6MB Timestamp: 073:4993 (2024-01-24-01:34:11 UTC). GES Tne 0.99760 Candee 4 | No GP postion | ‘Gomwerdion e611 fos: | Garren image 16 12807 | UR Keka 712807 | Slants 9%: Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0208.jpg
2024-01-24-01:34:13,1,Image size: 9.2MB Timestamp: 075:2407 (2024-01-24-01:34:13 UTO) GES Tne 0. 976-0 Candee | Mo GP postion | ‘Gomwerdion e601 fos: | Garren ima 19: 212807 | LE Kevamee 712807 | Slester OO Gant: Gane 14000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0214.jpg
2024-01-24-01:34:15,2,Image size: 8.5MB Timestamp: 077:1736 (2024-01-24-01:34:15 UTC) GBS Tne 0: 976-0 Chankes' 4 | No GP postion | ‘Gomwerdion e601 fos: | Garren ima: 20 12807 | UR Kea 712807 | Slentes 80 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0222.jpg
,2,"Image size: 8.5MB Timestamp: 077:1736 (2024-01-24-01.5 UTC) GES Tene 0.99760 Candee 4 | No GP postion | ‘Gomwerdion ime 611 fos: | Garren mane: 20,6 12807 | UR Keka 7 12807 | Slenter $0 Gant: Gane 100.",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0224.jpg
2024-01-24-01.,2,Image size: 8.7MB Timestamp: 079:5051 (2024-01-24-01. UTC) GBS Tne 0: 9P6-0 Candee 4| No GP postion | ‘Gomwerdion e601 fos: | Garren image: 21 £12807 | UR Kea 712807 | Slentes 20 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0230.jpg
2024-01-24-01:34:20,2,Image size: 8.4MB Timestamp: 082:5672 (2024-01-24-01:34:20 UTC) GES Tne 0. 9P6-0 Candee | No GP postion | ‘Gomwerdion ite 61 fos: | Gerrent image: 22712807 | UE Kemet 12807 | Slentes 89 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0236.jpg
2024-01-24-01:34:22,2,Image size: 8.1MB Timestamp: 084:7697 (2024-01-24-01:34:22 UTC) GBS Tne 0: 996-0 Candee | No GPt postion | ‘Goiwerdion e611 fos: | Garren image: 23212007 | UR Keka 712807 | Slentes 89 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0244.jpg
2024-01-24-01:34:24,2,Image size: 7.3MB Timestamp: 086:6053 (2024-01-24-01:34:24 UTC) GES Tne 0.9960 Canes 4 | No GP postion | ‘Gomwersion e601 fos: | Garren ima: 28 £12807 | UR Kemet 712807 | Slentes 89 Gant: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0252.jpg
2024-01-24-01:34:26,2,Image size: 4.9MB Timestamp: 088:3377 (2024-01-24-01:34:26 UTC) GBS Tne 0.9760 Chane 4 | No GP postion | ‘Gomwersion e611 fos: | Garren mane: 28012807 | UR Keats 712807 | Slentes 80 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0260.jpg
2024-01-24-01:34:28,2,Image size: 7.7MB Timestamp: 090:0404 (2024-01-24-01:34:28 UTC) GES Tne 0.9960 Canes 3 | No GP postion | ‘Gomwersion e601 fos: | Gerrent imap: 26 F12807 | UR Keke 712807 | Slenter 8 Gan: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0272.jpg
2024-01-24-01:34:29,,Image size: 10.5MB Timestamp: 091:5423 (2024-01-24-01:34:29 UTC) (GPS Tene: 6. PRS: 0: Canis & | flo GES peniton:| ‘Gonversion te 0.1 fos: | Convent mae 278 12807 | (LA Keim 7 12807 | ‘Sheer 177 Gan fh; Gane 1400:,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0282.jpg
2024-01-24-01.,,Image size: 8.6MB Timestamp: 093:2241 (2024-01-24-01. UTC) GPS Tene: 0 P60. Chis th. | No GPS position | ‘Gomwersian Ra 02 fos: | Gurent imanc: 28 212807 | UR KevieemessO 7 12807 | Sher 121: Gan fh; Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0290.jpg
,3,Image size: 7.7MB Timestamp: 097:3528 (2024-01-24-01. GPS Tane@ PPS: 0 thaiic 0 | No GPSnceiton | Gomersion Rite: 27 fe | Gurend mene 31 £12807 | UA Keviame0 7 12857 | ‘Shuster Oi Gant: Game 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0314.jpg
2024-01-24-01:34:35,3,Image size: 7.7MB Timestamp: 097:3528 (2024-01-24-01:34:35 UTC) GPS Tne 0. 976-0 Chane | Mo GP postion | ‘Gomerdon ite‘Ties. | Gare ine 21 F1200F | 1 Keene OF 128eT | Slater 06: Gant: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0320.jpg
2024-01-24-01:34:36,3,Image size: 7.8MB Timestamp: 098:5402 (2024-01-24-01:34:36 UTC) GPS Tne 0. 976-0 Clanies' 4| Mo GP postion | ‘Gomerdon ie‘Ties. | Current imap 22 712007 | OM Keke Of 12807 | Slates 84 Gan'D: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0322.jpg
2024-01-24-01:34:37,3,Image size: 8.3MB Timestamp: 099:7087 (2024-01-24-01:34:37 UTC). GPS Tne 0. 976-0 Clank | Mo GP postion | ‘Gomerdon iteSie. | Guntime 327 12007F | OM Keene einer | Shenee 0% Gand: Gane 1000,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0328.jpg
2024-01-24-01:34:39,3,Image size: 7.4MB Timestamp: 101:0593 (2024-01-24-01:34:39 UTC) GPS Tne 0. 976-0 Clank | Mo GP postion | ‘Gomerdon iteSis. | Gane imane 20712007 | OM Kemet fs 12807 | Slenter 9? Gand: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0336.jpg
2024-01-24-01:34:40,3,Image size: 6.7MB Timestamp: 102:1746 (2024-01-24-01:34:40 UTC) GPS Tne 0. 976-0 Clank | Mo GP postion | ‘Gomerdon iteSis. | Curtin 397 12007 | OM Kee se 12ee7 | Slater DE Gan): Gane 1000,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0344.jpg
2024-01-24-01:34:42,3,Image size: 7.1MB Timestamp: 104:3128 (2024-01-24-01:34:42 UTC) GES Tne 0. 976-0 Chenee' 3 | No GP postion | ‘Gomercun it 2A les: | Garent ima 37 212007 | UR Keka 712807 | Slenter 6 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0358.jpg
2024-01-24-01:34:43,,Image size: 7.3MB Timestamp: 105:3445 (2024-01-24-01:34:43 UTC) (GPS Tene: 6. PPS: 0. Gunkie & | Mo GES positon | ‘Conversion Rate 28 fos | Convent mane: 27 12807 | (LA Kevieemes 0 7 127807 | ‘Shatter $08 Gan ft; Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0366.jpg
2024-01-24-01:34:44,,Image size: 7.4MB Timestamp: 106:3510 (2024-01-24-01:34:44 UTC) (GPS Tare: 6. PPS: 0: Candie & | fo GES pesifon:| ‘Conversion Rate 2.8 fos | Conrest- mane 397 12807 | (LA Kev 0 7 12807 | ‘Sheer 10% Gan fh: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0372.jpg
2024-01-24-01:34:45,,Image size: 7.4MB Timestamp: 107:3561 (2024-01-24-01:34:45 UTC) (GPS Tare: 6. PPS: 0: Gunite & | fo GES posifon:| ‘Conversion Rate 2.8 fs | Corrente mane: 40 7 12807 | (LA Kev 0 7 127807 | ‘Shemer 908 Gan fh; Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0380.jpg
2024-01-24-01:34:46,,Image size: 7.5MB Timestamp: 108:3642 (2024-01-24-01:34:46 UTC) GPS Tene 0 7760 Chis th). | No GPS positon | ‘Gomwersian Rai 28 fos: | Gurent imanc-.41 212007 | UR KevieemesO 712807 | Sheer 905% Gann fh: Gann 140:,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0388.jpg
2024-01-24-01:34:48,,10:3806 (2024-01-24-01:34:48 UTC) GPS Tene: 0 PP6:0 Chis th). | No GPS position | ‘Gomwersian Rai 28 fos: | Gurent imane: 43212007 | UR Kevieemess0 7 12807 | ‘Sheer 105 Gan fh: Gann 140:,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0402.jpg
2024-01-24-01:34:49,,11:3889 (2024-01-24-01:34:49 UTC) GPS Tene 0 P60 Chis fh. | No GPS positon | ‘Gomwersian Ra 28 fos: | Gurent imane- 44212007 | UR Kevemes0 7 12807 | ‘Sheer 905 Gan fh: Gane 140.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0410.jpg
,,Image size: 7.7MB Timestamp: 117:4379 (2024-01-24-01. GPS Tne: 0 P60 Chest). | No GPS positon | ‘Gomwersian Ra 28 fos: | Gurent imac S02 1207 | BR Kevieemes0 7 12807 | ‘Sher 102. Gan fh; Gann 1400:,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0452.jpg
2024-01-24-01.,5,Image size: 8.7MB Timestamp: 120:4620 (2024-01-24-01. UTC) GPS Tame 0 PPS: 0 Chie &. | No GPS pceiion | Gomersion fate: 28 ie | Geren’ mane 53212007 | Ut Keviramens0 712007 | ~ Shuster 28 Gan fh: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0474.jpg
2024-01-24-01:35:00,5,Image size: 8.4MB Timestamp: 122:4783 (2024-01-24-01:35:00 UTC) GBS Tene 0: 976-0 Chane | Mo GP postion | ‘Gomerdion it 29 ]es: | Garrent mane 55 F12807 | UR Keka 712807 | Slenter 98 Gant: Gane 140.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0490.jpg
2024-01-24-01:35:01,5,Image size: 8.1MB Timestamp: 123:4865 (2024-01-24-01:35:01 UTC). GBS Tne 0.9760 Canes 4| No GP postion | ‘Gomerdon itn 29 ]es> | Garent mane 56 £12807 | UR Keka 712807 | Slestes SO Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0498.jpg
2024-01-24-01:35:02,5,Image size: 8.0MB Timestamp: 124:5026 (2024-01-24-01:35:02 UTC) GES Tne 0: 976-0 Candee 4 | No GP postion | ‘Gomwerscon it 29 ]es> | Garrent image: 57812807 | UR Keka 712807 | Slentes 20. Gant: Gane 140.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0506.jpg
2024-01-24-01:35:03,5,Image size: 7.8MB Timestamp: 125:5108 (2024-01-24-01:35:03 UTC) CPS Tames 0 PPS Cees 0 [No GPS pesdion:| Gomersion Rate 00 | Garrest imap 58712007 | ON Kev 7 12807 | Slates 89 Gand: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0512.jpg
2024-01-24-01:35:04,5,Image size: 7.6MB Timestamp: 126:5190 (2024-01-24-01:35:04 UTC) (GES Tene: 0: PPS:0. Chelle 6. | No GPS postion | Conversion Bate 2:3 fs | Garren image: 59612807 | UR Keka 712807 | Slentes 89 Gant: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0520.jpg
2024-01-24-01:35:05,6,Image size: 7.0MB Timestamp: 127:5273 (2024-01-24-01:35:05 UTC) GBS Tene: 0. PPS: 0. Chie 0 | No GPS postion | Conversion Bate 23 fs | Garrent mane: 8012807 | UR Keka 712807 | Slenter 8D Gant: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0528.jpg
2024-01-24-01:35:07,6,Image size: 7.5MB Timestamp: 001:5439 (2024-01-24-01:35:07 UTC) GBS Tene 0. PPS: 0. Chnilie 0 | No GPS postion | Conversion Bate 23 fs | Garren mane: 62 2 12807 | UR Keka 712807 | Slenter O Gan th: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0542.jpg
2024-01-24-01:35:08,6,Image size: 7.6MB Timestamp: 002:5521 (2024-01-24-01:35:08 UTC) GBS Tne 0: 996-0 Candee 4 | No GP postion | ‘Gomerdon it 29 ]es: | Garent mane: G3 212007 | UR Keka 712807 | Slenter SR Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0550.jpg
2024-01-24-01:35:09,,Image size: 7.5MB Timestamp: 003:5603 (2024-01-24-01:35:09 UTC) (GPS Tene: 6. PPS: 0: Gankie & | Mo GES positon | ‘Conversion Rate 29 fos | Correst mane: 64 12807 | (LA Kevieamect0 712807 | ‘Shatter 100) Gain ft: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0558.jpg
2024-01-24-01:35:10,,Image size: 7.6MB Timestamp: 004:5685 (2024-01-24-01:35:10 UTO). (GPS Tae: © PPS: 0: Gankie & | flo GES pesifon:| ‘Conversion Rae 29 fos | Convent eae: 65 f 12807 | (LA Kenic 0 7 12807 | ‘Sheer 100) Gan fh: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0566.jpg
2024-01-24-01:35:11,,Image size: 7.5MB Timestamp: 005:5767 (2024-01-24-01:35:11 UTC). (GPS Tare: 6. PRS: 0: Gunite & | flo GES pesifon:| ‘Conversion Rae 29 fos | Corrente 66 f 12807 | (LA Kev 0 7 12807 | ‘Shem 100) Gan fh; Gane 1400:,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0572.jpg
,6,Image size: 7.5MB Timestamp: 007:5930 (2024-01-24-01:35:13 UTQ) GPS Tane@ PPS: 0 theiiic 0 | No GPS nasiton | Gomersion Rite: 28 fe | Curent imane 68 / 12807 | UR Kevhamec0 7 12857 | ‘Shuster 9) Gant: Gann 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0588.jpg
2024-01-24-01:35:14,6,Image size: 7.9MB Timestamp: 008:6011 (2024-01-24-01:35:14 UTO) GPS Tane@ PPS: 0 thaiic 0 | No GPS ncsiton | Gomersion Rite: 28 fe | Gren imane 69 {12807 | UR Keviamec0 7 12857 | ‘Shuster 9O Gant: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0596.jpg
2024-01-24-01:35:15,7,Image size: 7.8MB Timestamp: 009:6092 (2024-01-24-01:35:15 UTC). GPS VaneO PPS: 0 thaiic 0 | No GPS ncsiton | Gomersion Rite: 28 fe. | Curent imac 70 f 12807 | LR Keviamesc0 7 12857 | ‘Shuses 97. Gan fh: Gann 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0602.jpg
2024-01-24-01:35:16,7,Image size: 7.9MB Timestamp: 010:6173 (2024-01-24-01:35:16 UTO) GES Tne 0.9960 Candee | No GP postion | ‘Gomerdun ite 2A les: | Garent ima: 71 £12807 | UR Keka 712807 | Slenter OR Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0610.jpg
2024-01-24-01:35:17,7,Image size: 7.9MB Timestamp: 011:6255 (2024-01-24-01:35:17 UTO) GES Tne 0: 996-0 Canes 4 | No GP postion | ‘Gomwerdion te 2A les: | Gerrent ima 72 212007 | UR Keke 12807 | Slentes 43: Gan th: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0618.jpg
2024-01-24-01:35:19,7,Image size: 8.2MB Timestamp: 013:6418 (2024-01-24-01:35:19 UTC). GES Tne 0.9760 Candee | No GP postion | ‘Gomwerdion ie 2A les: | Garrent ima 78712807 | UR Kea 12807 | Slenter 80 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0634.jpg
2024-01-24-01:35:20,7,Image size: 8.2MB Timestamp: 014:6499 (2024-01-24-01:35:20 UTC) GES Tne 0.9960 Canes 4 | No GP postion | ‘Gomwerdcon ite 2A les: | Garrent ima: 79: 212007 | UR Keka 712807 | Shentes 89 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0642.jpg
2024-01-24-01:35:21,7,Image size: 8.2MB Timestamp: 015:6581 (2024-01-24-01:35:21 UTC). GBS Tne 0.9760 Canes | No GP postion | ‘Gomwersion it 2A fos: | Garrent mane: 76S 12807 | UR Keka 712807 | Slentes 89 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0648.jpg
2024-01-24-01:35:22,7,Image size: 7.7MB Timestamp: 016:6663 (2024-01-24-01:35:22 UTC) GBS Tne 0: 976-0 Candee 4 | No GP postion | ‘Gomwerdon ite 2A les: | Garent mane 77 12007 | UR Keka 12807 | Slestes 89 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0656.jpg
2024-01-24-01:35:23,7,Image size: 7.8MB Timestamp: 017:6746 (2024-01-24-01:35:23 UTC) GES Tne 0.9760 Candee 4 | No GP postion | ‘Gomwerdon ite 2A les: | Gerrent image: 78 212807 | UR Keka 712807 | Slester 80 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0664.jpg
2024-01-24-01:35:24,7,Image size: 7.6MB Timestamp: 018:6826 (2024-01-24-01:35:24 UTC) GBS Tne 0: 976-0 Candee 4 =| No GP postion | ‘Gomerdon it 28 les: | Garrent imac: 79 12807 | UR Keka 712807 | Slenter St Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0670.jpg
2024-01-24-01:35:26,8,"Image size: 8.1MB Timestamp: 020:6990 (2024-01-24-01:35:26 UTC) GBS Tne 0: 976-0 Chand 3 | No GP postion | ‘Gomwerdon it 2A les: | Garent image 81 £12807 | UR Keka 712807 | Slenter 91, Gant: Gane 1400.",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0686.jpg
2024-01-24-01:35:27,8,Image size: 8.2MB Timestamp: 021:7072 (2024-01-24-01:35:27 UTC) GES Tne 0: 9P6-0 Canes | No GP postion | ‘Gomerdcon ite 28 les: | Garent image 87 £12807 | UR Keka 712807 | Slenter 0 Gan: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0694.jpg
2024-01-24-01:35:28,8,Image size: 8.8MB Timestamp: 022:7153 (2024-01-24-01:35:28 UTC) GES Tne 0.9760 Candee | No GP postion | ‘Gomercon it 2A les: | Garent mane 82 012007 | UR Keka 712807 | Slenter 80 Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0702.jpg
2024-01-24-01:35:29,8,123:7237 (2024-01-24-01:35:29 UTC) GES Tne 0: 976-0 Chaendes' 4 =| No GP postion | ‘Gomwerdion ie 2A les: | Garrent mane 80 £12007 | UR Keka 712807 | Slentes 89 Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0708.jpg
2024-01-24-01:35:30,8,124:7318 (2024-01-24-01:35:30 UTC) GES Tne 0.9760 Candee | No GP postion | ‘Gomwerdon ite 2A les: | Garrent image 85 £12807 | UR Kea 712807 | Slenter 82 Gant: Gane 1400,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0716.jpg
2024-01-24-01:35:32,8,126:7482 (2024-01-24-01:35:32 UTC) GES Tne 0.9960 Candee 3 | No GP postion | ‘Gomerdon it 2A les: | Garent image 87 £12007 | UR Keka 712807 | Slenter Si: Gant: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0730.jpg
,8,"UTC) GBS Tne 0.9760 Candee 4 | No GP postion | ‘Gomercion ite 2A les: | Garrent ima 87 £12807 | UR Kev 7128087 | Slenter 91, Gant: Gane 1400.126:7482 (2024-01-24-01:3!",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0736.jpg
,9,GBS Tne 0.9760 Candee 3 | No GP postion | ‘Gomercon it 2A les: | Garent image 80 £12807 | LM Kev 712807 | Slenter 93. Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0752.jpg
2024-01-24-01:35:40,9,Image size: 8.2MB Timestamp: 035:0139 (2024-01-24-01:35:40 UTC) GES Tne 0: 976-0 Candee | Mo GPt postion | ‘Gomwersion ite 28 les: | Gerrent image: 95) 12807 | UR Keka 712807 | Slentes 80 Gan fh: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0790.jpg
2024-01-24-01:35:41,9,Image size: 8.0MB Timestamp: 036:0221 (2024-01-24-01:35:41 UTC) GES Tne 0.99760 Candee | No GP postion | ‘Gomerdion it 2A les: | Gerrent image: 86 £12807 | UR Keka 712807 | Slenter 8h Gant: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0796.jpg
2024-01-24-01:35:42,9,Image size: 8.5MB Timestamp: 037:0305 (2024-01-24-01:35:42 UTC) GBS Tne 0: 976-0 Candee 4 | No GP postion | ‘Gomerdon ite 2A les: | Garrent image 97:5 12807 | UR Keka 712807 | Slenter OR Gant: Gane 1000.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0804.jpg
2024-01-24-01:35:44,,Image size: 8.5MB Timestamp: 039:0470 (2024-01-24-01:35:44 UTC) (GPS Tene: 6. PPS: 0: Gane & | Mo GES positon | ‘Conversion Rte 28 fs | Conrest meee 995712807 | (LA Kevieamecs 0 7127807 | ‘Shatter 10% Gan f: Gane 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0820.jpg
2024-01-24-01:35:45,,Image size: 8.1MB Timestamp: 040:0551 (2024-01-24-01:35:45 UTC) GPS Tene: 0. PPS: 0-thinkte 0 | Mo GPS position | CGooversicn Rate 28 ios: | Curent imac 100 / 12097 | Lf Kevlamecc0 712807 | Shatter 105 Gan'0: Gana 1400,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0828.jpg
2024-01-24-01:35:46,,Image size: 7.9MB Timestamp: 041:0633 (2024-01-24-01:35:46 UTC) GES Tne 0: 976-0 Candee | No GPt postion | ‘Gomwerscon ite 2A fos: | Garrent mane 008 12097. | BR Kevieeme 0 712807 | Shemer 104: Gan'D: Gann 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0834.jpg
2024-01-24-01:35:47,,Image size: 7.8MB Timestamp: 042:0715 (2024-01-24-01:35:47 UTC) GES Tne 0: 976-0. Candee | No GPt postion | ‘Gomwerdon ie 2A les: | Garent imac 002 12007 | BR Keven 0 712807 | Shomer 10% Gan'D: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0842.jpg
2024-01-24-01:35:48,,Image size: 7.8MB Timestamp: 043:0797 (2024-01-24-01:35:48 UTC) GES Tne 0.9760 Chandes' 4 | Mo GPt postion | ‘Gomwerdon te 2A fos: | Garren ima OE 17. | BR Keven 0 12807 | Shomer 105 Gan’: Gann 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0850.jpg
